area_type,area,age_0_4_male,age_5_9_male,age_10_14_male,age_15_19_male,age_20_24_male,age_25_29_male,age_30_34_male,age_35_39_male,age_40_44_male,age_45_49_male,age_50_54_male,age_55_59_male,age_60_64_male,age_65_69_male,age_70_74_male,age_75_79_male,age_80_84_male,age_85_above_male,age_0_4_female,age_5_9_female,age_10_14_female,age_15_19_female,age_20_24_female,age_25_29_female,age_30_34_female,age_35_39_female,age_40_44_female,age_45_49_female,age_50_54_female,age_55_59_female,age_60_64_female,age_65_69_female,age_70_74_female,age_75_79_female,age_80_84_female,age_85_above_female,sex_male,sex_female,agegroup_child,agegroup_working,agegroup_elderly,ethnicity_bumi,ethnicity_chinese,ethnicity_indian,ethnicity_other,religion_muslim,religion_christian,religion_buddhist,religion_hindu,religion_other,religion_atheist,nationality_local,nationality_foreign,marital_never_married,marital_married,marital_widowed,marital_divorced,housing_owned,housing_rented,housing_quarters,labour_working,labour_unemployed,labour_out
sla,N.18 Bukit Tambun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.64127926677747,53.35872073322253,18.9,77.5,3.7,30.49929164911743,49.01788107363021,20.067389056936094,0.4154382203162691,,,,,,,84.28509189485744,15.714908105142564,,,,,83.00694883133292,16.993051168667087,0.0,71.6454,3.4546,24.90000000000001
sla,N.19 Jawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.49351552263551,47.506484477364495,20.0,74.5,5.6,30.51880603542532,45.13448502077411,24.11163350098404,0.2350754428165318,,,,,,,97.82602882584165,2.173971174158355,,,,,81.0,18.6,0.4,73.905,1.895,24.200000000000003
sla,N.20 Sungai Bakap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.71117214182599,47.28882785817401,22.6,74.0,3.4,57.04803089352767,27.563931450536543,15.186944993148613,0.2010926627871798,,,,,,,98.92785465300516,1.072145346994824,,,,,76.50537634408602,22.59600614439324,0.8986175115207374,75.4075,2.0925,22.5
sla,N.21 Sungai Acheh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.33105802047781,48.66894197952219,19.9,73.7,6.4,63.40408519299265,28.01846332776041,8.326670058879117,0.2507814203678127,,,,,,,98.84677564217712,1.153224357822885,,,,,92.19282158763428,7.807178412365732,0.0,71.4608,4.239199999999999,24.3
sla,N.22 Tanjong Bunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.25043485550224,49.74956514449777,17.2,72.5,10.2,24.23783783783784,63.83663663663664,9.859459459459458,2.0660660660660657,,,,,,,87.23306159230462,12.766938407695372,,,,,77.00164143716944,21.001276673354003,1.997081889476564,60.9546,2.1454000000000004,36.9
sla,N.24 Kebun Bunga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.97446778414315,51.02553221585685,16.8,70.7,12.5,11.439072446195816,73.22673537435587,14.167171870263717,1.1670203091846014,,,,,,,93.33050427894476,6.669495721055236,,,,,69.51734875444839,28.047153024911037,2.4354982206405698,65.1014,3.4985999999999997,31.40000000000001
sla,N.25 Pulau Tikus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.76426499032882,50.23573500967118,18.1,72.5,9.4,17.372758820127242,72.05754771544245,8.596009253903992,1.973684210526316,,,,,,,83.6073500967118,16.392649903288202,,,,,78.00474192960058,22.004377165785154,0.0,64.7592,2.1408,33.099999999999994
sla,N.26 Padang Kota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.20338983050847,38.79661016949152,10.7,77.6,11.6,32.348932303498415,50.88596092685143,16.015447523852792,0.7496592457973649,,,,,,,74.61016949152543,25.38983050847457,,,,,41.20171673819743,58.690987124463526,0.1,62.9492,2.3508,34.7
sla,N.27 Pengkalan Kota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.89418014514064,43.10581985485937,12.5,77.2,10.4,12.68935792609495,76.25657602839576,10.439247005134057,0.6148190403752297,,,,,,,74.8328036806906,25.1671963193094,,,,,70.1326385599242,29.8673614400758,0.0,63.4491,2.8509,33.7
sla,N.28 Komtar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.61794019933555,35.38205980066445,9.4,82.2,8.4,16.73018292682927,72.04649390243902,10.442073170731708,0.78125,,,,,,,67.05852287247636,32.94147712752364,,,,,65.11874469889737,32.548770144189994,2.3324851569126377,66.5984,2.2016,31.200000000000003
sla,N.29 Datok Keramat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.79514767028163,49.20485232971837,20.6,68.5,10.9,32.0766460676655,57.53790068021162,9.967545458587116,0.4179077935357667,,,,,,,96.4164773457928,3.583522654207209,,,,,68.43052555795536,27.633789296856254,3.947684185265179,63.3141,4.985899999999999,31.700000000000003
sla,N.30 Sungai Pinang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.990299664635245,51.00970033536475,23.3,69.9,6.9,36.20929479240106,49.45408814618624,13.33244412263486,1.0041729387778433,,,,,,,94.62514875049584,5.374851249504165,,,,,75.54287213803057,23.020402807846224,1.4367250541232042,65.4556,2.4444000000000004,32.099999999999994
sla,N.31 Batu Lancang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.17461498826358,49.825385011736415,17.9,69.4,12.7,8.715047963378721,85.47394815873108,5.31824940956935,0.4927544683208443,,,,,,,98.1765615160016,1.823438483998397,,,,,75.256181254113,18.557864059415248,6.185954686471749,63.965300000000006,2.7347,33.3
sla,N.32 Seri Delima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.35497437245368,48.64502562754633,19.7,71.3,9.0,27.158879024851807,64.80115771018285,7.625302646592269,0.4146606183730832,,,,,,,94.44867919568932,5.551320804310684,,,,,84.0,14.662613981762917,1.337386018237082,61.62839999999999,2.9716,35.400000000000006
sla,N.33 Air Itam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.21757352409856,48.78242647590144,21.4,69.8,8.7,26.195532483876043,64.09076608463111,9.414818310523833,0.2988831209690105,,,,,,,91.87079991328854,8.129200086711467,,,,,78.75299213495953,21.247007865040462,0.0,64.08919999999999,1.7108,34.2
sla,N.34 Paya Terubong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.60835883561745,49.39164116438255,17.9,75.7,6.4,20.279305330369237,67.95761111203971,10.674110351513532,1.0889732060775237,,,,,,,88.44783489303825,11.552165106961754,,,,,83.43782058588852,15.000569930468483,1.5616094836429957,64.35780000000001,2.5422,33.099999999999994
sla,N.35 Batu Uban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.35298465646944,51.64701534353057,17.2,76.4,6.3,36.2044461829324,52.470174066106,10.280983114935784,1.0443966360258166,,,,,,,91.4352817749377,8.564718225062293,,,,,79.09432795837412,20.33898305084746,0.5666889907784246,66.30799999999999,2.192,31.5
sla,N.36 Pantai Jerejak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.10771007796709,45.89228992203292,19.5,72.3,8.2,38.99083746118112,50.39396350383697,9.432025254728844,1.1831737802530606,,,,,,,93.76022716334585,6.239772836654153,,,,,79.5070919709903,14.960528849239456,5.577305692831012,66.40620000000001,1.4938000000000002,32.099999999999994
sla,N.37 Batu Maung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.98207953394124,51.01792046605876,18.5,75.7,5.8,52.96532525195574,38.85051800690676,7.687292973430122,0.496863767707379,,,,,,,89.84929078014184,10.150709219858156,,,,,65.74030354131534,29.29510961214165,4.964586846543002,69.84,2.16,28.0
sla,N.38 Bayan Lepas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.01909260322781,48.98090739677219,23.4,72.2,4.4,57.25829900654228,37.26193360794766,4.973346256360553,0.5064211291495033,,,,,,,96.74054453182688,3.2594554681731345,,,,,80.02415891195419,17.233357193987114,2.7424838940586973,69.367,1.633,29.0
sla,N.39 Pulau Betong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.20834859025998,48.79165140974002,24.6,69.3,6.2,73.8376179027187,22.38949509894581,3.4621786572960978,0.3107083410393934,,,,,,,98.99304284145002,1.0069571585499817,,,,,78.97540983606557,21.0655737704918,0.0,63.4695,2.0305,34.5
sla,N.40 Telok Bahang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.946076193374935,49.05392380662507,21.5,70.5,8.0,76.86555697823303,20.65044814340589,2.350832266325224,0.1331626120358514,,,,,,,99.04631461472124,0.95368538527875,,,,,85.83596982234121,8.201508882939889,5.9625212947189095,62.9562,3.2438,33.8
sla,N.01 Pengkalan Hulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.98771692092495,47.012283079075054,29.2,64.6,6.2,85.70330167345092,4.708276797829036,3.378561736770692,6.209859791949344,,,,,,,96.64728766883768,3.352712331162302,,,,,78.34390038958063,15.926972729356043,5.729126881063326,62.5168,3.0832,34.400000000000006
sla,N.02 Temengor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.99952848259806,48.00047151740194,30.8,63.2,6.0,87.47409832127092,10.474789032703685,1.7748280729151027,0.2762845731103036,,,,,,,98.13161229481624,1.8683877051837443,,,,,71.43061107938321,17.861222158766417,10.708166761850372,58.1405,2.3595,39.5
sla,N.03 Kenering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.55664286344,47.44335713656,26.8,64.9,8.3,92.95259015193118,5.766062602965404,0.9060955518945634,0.3752516932088596,,,,,,,96.32372388257076,3.676276117429252,,,,,93.90083369899078,3.6565745209887375,2.442591780020477,61.299,1.7010000000000003,37.0
sla,N.04 Kota Tampan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.40306606973274,50.59693393026726,22.5,64.7,12.8,90.26258967750924,8.079682384899352,1.4139444173573867,0.2437835202340321,,,,,,,97.38841405508072,2.611585944919278,,,,,89.09725250763192,9.092891408634976,1.8098560837331008,56.1777,3.5223000000000004,40.3
sla,N.05 Selama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.61355228728684,49.38644771271317,23.6,67.0,9.5,88.70937961595273,5.954579025110783,5.220642540620384,0.1153988183161004,,,,,,,97.73527023369124,2.2647297663087613,,,,,89.10741301059002,4.34947049924357,6.505295007564296,64.27029999999999,4.0297,31.700000000000003
sla,N.06 Kubu Gajah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.49612116734392,48.50387883265608,23.1,65.4,11.5,96.9214033179222,0.8430785966820777,1.898286646722872,0.3372314386728311,,,,,,,97.02358963533696,2.976410364663043,,,,,84.49964174826844,15.50035825173155,0.0,62.6584,4.1416,33.2
sla,N.07 Batu Kurau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.993776350130496,49.006223649869504,25.7,65.1,9.1,93.27699763887163,0.691769189345926,5.770266351849551,0.2609668199328943,,,,,,,96.93234290303153,3.06765709696848,,,,,77.5587566338135,21.576952236542837,0.8642911296436694,61.6792,3.5208000000000004,34.8
sla,N.08 Titi Serong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.167534111689406,48.832465888310594,21.6,69.5,8.9,76.20108964834075,14.943041109460127,7.731550272412085,1.1243189697870233,,,,,,,94.66872977915318,5.331270220846815,,,,,83.5,15.9,0.6,57.3678,3.5322,39.1
sla,N.09 Kuala Kurau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.02526699661371,47.9747330033863,22.4,66.8,10.8,66.28441896126408,32.495499699979995,1.023401560104007,0.1966797786519101,,,,,,,97.67517582703827,2.3248241729617085,,,,,83.5,15.9,0.6,56.2518,3.1482,40.6
sla,N.10 Alor Pongsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.83048327137546,48.16951672862454,24.2,68.1,7.7,81.44143037080273,8.644895702128967,9.74163620165279,0.1720377254155018,,,,,,,96.80594795539034,3.1940520446096654,,,,,84.0,14.7,1.3,56.9538,2.7462,40.3
sla,N.11 Gunong Semanggol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.812781189451904,49.187218810548096,24.3,67.4,8.3,94.2235230789934,2.8932848876328894,2.7452563584981835,0.1379356748755214,,,,,,,97.61255787987258,2.387442120127418,,,,,80.93777388255916,16.593631317557698,2.483201869704937,59.414,1.586,39.0
sla,N.12 Selinsing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.80214458664821,48.19785541335178,22.1,68.4,9.5,68.75980042765502,20.905203136136848,10.085531004989308,0.2494654312188168,,,,,,,97.05984088550674,2.940159114493255,,,,,87.84375350768885,11.213379728364576,0.9540913682792682,59.0616,4.0384,36.9
sla,N.13 Kuala Sepetang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.87688360963201,47.12311639036799,23.5,68.9,7.6,78.72575158591523,13.85952008825963,7.212466672795807,0.2022616530293279,,,,,,,93.79351973613296,6.206480263867032,,,,,83.07358246068715,14.674465029944312,2.251952509368542,67.4016,3.3984,29.200000000000003
sla,N.14 Changkat Jering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.787392805434905,49.212607194565095,25.4,65.8,8.8,71.58485015627872,18.388030888030887,9.80649016363302,0.2206287920573635,,,,,,,96.91947878382894,3.0805212161710656,,,,,83.22475570032573,16.775244299674267,0.0,61.3914,4.4086,34.2
sla,N.15 Trong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.92898191276995,46.07101808723005,22.8,66.9,10.2,81.6789415368572,10.617219578961093,7.514827608681483,0.1890112755002281,,,,,,,92.81350190551086,7.186498094489142,,,,,82.87563750490389,4.51157316594743,12.612789329148685,58.7028,4.8972,36.4
sla,N.16 Kamunting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.35397239835881,48.64602760164118,22.8,67.7,9.6,71.05494165031499,15.705359909119071,12.674274501704016,0.565423938861923,,,,,,,96.31232127315678,3.687678726843218,,,,,74.99793303017775,23.5303844563869,1.4716825134353038,65.1035,1.3965,33.5
sla,N.17 Pokok Assam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.28021073427725,47.71978926572275,25.2,62.8,12.0,38.33319023496752,51.833090066111446,9.378666895624052,0.4550528032969864,,,,,,,95.87586433980904,4.124135660190978,,,,,83.094465119962,11.267717158919949,5.6298994378018845,64.1904,4.6096,31.200000000000003
sla,N.18 Aulong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.50870441973618,48.49129558026382,26.4,62.8,10.8,43.155229948985465,42.18288519811285,14.278316903839515,0.3835679490621763,,,,,,,96.46458105933064,3.535418940669343,,,,,85.04623791509037,12.147961328289195,2.8058007566204286,61.5846,3.5154,34.900000000000006
sla,N.19 Chenderoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.63681061548486,49.36318938451513,27.6,62.5,9.9,86.15728707005984,9.907513752040138,3.7538535936649935,0.1813455842350238,,,,,,,97.997748948522,2.002251051477993,,,,,82.94162244124337,7.379327773565833,9.6790497851908,55.1518,3.1482,41.7
sla,N.20 Lubok Merbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.941624246952784,50.058375753047216,26.8,63.9,9.3,79.73950102954556,13.551692764449552,6.421491165062491,0.2873150409423933,,,,,,,97.5248680707981,2.4751319292018867,,,,,87.07115092107487,10.765590670948114,2.146357951664695,58.9,3.1,38.0
sla,N.21 Lintang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2620985453324,47.7379014546676,24.3,66.8,8.8,71.20393516651883,16.735209526113483,11.888826169932534,0.172029137435153,,,,,,,96.12433144717464,3.875668552825362,,,,,73.55406790905253,22.604185513539598,3.841746577407876,58.0431,1.8569,40.1
sla,N.22 Jalong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.84802128367143,49.15197871632856,25.1,65.7,9.3,33.413281367111374,35.505492858213586,30.8670792556267,0.2141465190483328,,,,,,,97.05894579314932,2.9410542068506818,,,,,75.13666536509176,18.645060523233116,6.218274111675127,56.7645,4.7355,38.5
sla,N.23 Manjoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.345091139031695,48.6549088609683,25.2,68.5,6.3,74.11708246380711,15.619478356977176,9.971860071113309,0.291579108102409,,,,,,,94.52547219091085,5.474527809089159,,,,,78.36849025324415,21.277082261476014,0.3544274852798262,61.4068,2.293200000000001,36.3
sla,N.24 Hulu Kinta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.15440646058026,47.84559353941975,24.7,68.6,6.7,67.43582880296835,21.354402222570908,10.741810730734796,0.4679582437259444,,,,,,,95.31027323750374,4.689726762496262,,,,,80.63659303200673,16.618708220815442,2.74469874717783,63.294,2.7059999999999995,34.0
sla,N.25 Canning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.54287844891872,47.457121551081286,16.3,66.3,17.4,22.71198156682028,65.67511520737327,10.880184331797237,0.7327188940092165,,,,,,,92.4683072334079,7.531692766592093,,,,,81.8,16.9,1.3,63.794700000000006,1.9053,34.3
sla,N.26 Tebing Tinggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.69122450460913,48.30877549539087,27.4,65.1,7.5,63.47533974652618,28.767750801649107,7.396167353794472,0.3607420980302336,,,,,,,95.07149597154678,4.92850402845322,,,,,81.8,16.9,1.3,61.27980000000001,4.1202000000000005,34.599999999999994
sla,N.27 Pasir Pinji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2386318400343,48.761368159965706,24.1,58.8,17.1,13.334871761060196,81.74655502076877,4.61198654974616,0.3065866684248697,,,,,,,92.88667054536546,7.113329454634535,,,,,87.33802673196612,12.661973268033874,0.0,64.2334,3.6666000000000007,32.099999999999994
sla,N.28 Bercham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.08840313651824,47.91159686348176,19.4,69.9,10.6,25.807772822426507,59.327690300658354,14.373046934255637,0.4914899426595067,,,,,,,93.81377278743116,6.186227212568843,,,,,81.38299468771571,17.872685254659505,0.7443200576247787,60.3882,2.9118,36.7
sla,N.29 Kepayang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.7805761600828,49.2194238399172,20.4,68.1,11.5,46.79830226979148,34.64200036907179,18.05683705480716,0.5028603063295811,,,,,,,93.47938588925308,6.520614110746938,,,,,63.82196297235608,33.03322343393355,3.144813593710373,58.6641,2.6358999999999995,38.7
sla,N.30 Buntong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.61725391970329,48.38274608029672,21.3,67.0,11.7,14.214470153409952,35.69439522049517,49.62533542605438,0.4657992000405043,,,,,,,95.1374003516293,4.862599648370704,,,,,81.38299468771571,17.872685254659505,0.7443200576247787,65.80080000000001,2.5992,31.599999999999994
sla,N.31 Jelapang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.09079522731768,47.90920477268233,20.0,68.1,11.9,13.308730788994255,56.93231186060635,29.238099687018263,0.520857663381137,,,,,,,94.07809444285746,5.921905557142544,,,,,84.69320611942753,15.306793880572462,0.0,59.8504,3.3496,36.8
sla,N.32 Menglembu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.02930000658921,45.97069999341079,19.8,68.6,11.5,14.240402236736996,69.88863305295804,15.23424651097223,0.6367181993327381,,,,,,,93.48327439653848,6.516725603461531,,,,,83.33046224519093,14.88946310651737,1.7800746482917025,63.7088,5.091200000000001,31.200000000000003
sla,N.33 Tronoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.93901145294334,47.06098854705666,24.9,65.9,9.1,47.75468014241415,37.58814746755484,14.330998047547949,0.3261743424830596,,,,,,,94.25404317045184,5.74595682954816,,,,,83.82947142739341,11.049723756906078,5.11255875319535,60.7276,2.0724,37.2
sla,N.34 Bukit Chandan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.40995766680403,50.59004233319597,21.9,70.9,7.2,84.85858818119108,11.554380317314324,3.1961370429983904,0.3908944584962059,,,,,,,97.7559659835912,2.244034016408796,,,,,72.49291402348496,24.065325954919693,3.4417600215953565,54.168400000000005,3.0316,42.8
sla,N.35 Manong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.402454574434174,49.59754542556583,26.3,64.4,9.3,79.30529569673797,14.849914585536483,5.503131863662246,0.341657854063288,,,,,,,97.96780363404528,2.032196365954734,,,,,66.18747078073866,32.53856942496493,1.2739597942964005,60.4192,2.7808000000000006,36.8
sla,N.36 Pengkalan Baharu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.64690559597593,43.35309440402407,21.5,69.3,9.2,75.53240152477764,15.918678526048286,8.081321473951714,0.4675984752223634,,,,,,,88.36342405461241,11.636575945387587,,,,,85.71874025569068,13.033988150919862,1.2472715933894607,56.7588,4.1412,39.1
sla,N.37 Pantai Remis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.60847436060567,47.39152563939433,21.3,68.7,10.0,22.68351792711377,53.07014563656543,23.684627754750743,0.5617086815700664,,,,,,,93.63150528057004,6.368494719429953,,,,,88.45981714724122,10.638705965091749,0.8950834345630074,64.26899999999999,2.331,33.400000000000006
sla,N.38 Astaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.36013986013987,47.63986013986014,23.9,67.0,9.1,25.25966897483533,59.02508022293531,15.36480324269549,0.3504475595338625,,,,,,,94.1036236490782,5.8963763509218055,,,,,87.20831503440199,12.264675742936612,0.5270092226613966,61.00600000000001,3.894,35.099999999999994
sla,N.39 Belanja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.729920564872025,48.270079435127975,19.7,66.3,14.0,92.96247899944,1.8760500280007468,4.825462012320329,0.3360089602389397,,,,,,,94.5631067961165,5.436893203883495,,,,,87.51595608884351,6.944089864692367,5.565483788613735,57.9304,5.869599999999999,36.2
sla,N.40 Bota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.46602762898224,48.53397237101776,21.2,74.1,4.7,96.55258660219268,1.3923048063695862,1.8445954395764728,0.2105131518612697,,,,,,,96.6168593177333,3.383140682266704,,,,,82.61888178306845,12.068638004179066,5.312480212752485,56.52,3.4799999999999995,40.0
sla,N.41 Malim Nawar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.62521414894689,47.37478585105311,22.2,66.6,11.2,40.39395005276117,48.63172704889202,10.633134013366162,0.3411888849806542,,,,,,,95.50203231549598,4.4979676845040135,,,,,83.01590418221087,11.937954054584724,5.046141763204398,64.3215,4.1785,31.5
sla,N.42 Keranji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10247461928934,48.89752538071066,15.9,73.7,10.4,20.76755654737306,68.62275119155854,10.257046036862551,0.3526462242058572,,,,,,,95.9628807106599,4.037119289340101,,,,,82.9709557033912,11.934122992049328,5.070582508518578,62.592000000000006,2.608,34.8
sla,N.43 Tualang Sekah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.70754078844124,49.29245921155875,23.8,66.3,9.9,72.30242094029096,19.27203280346009,8.141886198955232,0.2836600572937146,,,,,,,96.3391866663059,3.660813333694093,,,,,86.66487431106331,3.239682753058206,10.108885602903616,61.953,2.2470000000000003,35.8
sla,N.44 Sungai Rapat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.37449360761824,48.62550639238176,26.2,66.5,7.3,59.88533511022267,30.25292909101005,9.44944194569382,0.4122938530734633,,,,,,,94.74930288840952,5.250697111590466,,,,,74.26820645769503,21.051143059156256,4.680650483148716,55.7354,1.6646,42.6
sla,N.45 Simpang Pulai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6177257896704,48.382274210329605,22.4,67.9,9.7,41.18771287329568,51.36292294387085,6.989184168099167,0.4601800147343021,,,,,,,94.60791741163874,5.392082588361263,,,,,86.4160355263558,13.20680110715698,0.3771633664872099,62.4309,2.6691,34.900000000000006
sla,N.46 Teja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.219601562689576,49.78039843731042,23.3,68.0,8.7,67.22306917133925,23.06658742668148,9.444200408258183,0.2661429937210924,,,,,,,93.90939312319526,6.090606876804737,,,,,83.18595536552975,15.005020568133968,1.8090240663362809,56.3465,3.1535,40.5
sla,N.47 Chenderiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.30100170318409,46.69899829681592,27.7,64.8,7.6,71.11675126903553,14.311734846222754,13.96237682890415,0.6091370558375634,,,,,,,96.67734765162668,3.3226523483733152,,,,,76.1482254697286,19.076200417536533,4.762526096033403,65.4948,2.3052,32.2
sla,N.48 Ayer Kuning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.26977413839648,45.73022586160353,21.8,70.4,7.8,72.05331700539293,15.644207898641168,11.334573628806254,0.9679014671596448,,,,,,,95.52551066318726,4.474489336812741,,,,,86.4645645341174,12.927101287640678,0.6083341782419143,64.7748,3.6252,31.599999999999994
sla,N.49 Sungai Manik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.98356192269523,46.01643807730477,21.3,68.8,9.9,73.78296847756897,20.83690808955802,5.003736196828384,0.376387236044613,,,,,,,91.94381536425864,8.056184635741367,,,,,89.1525878251542,9.828372217752747,1.0190399570930546,63.201600000000006,5.1984,31.599999999999994
sla,N.50 Kampong Gajah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.42558150827952,47.574418491720486,24.7,66.8,8.4,98.7551548372224,0.1818600957967265,0.7761071693860301,0.2868778975948362,,,,,,,94.79191958432476,5.208080415675229,,,,,80.69206492335438,15.1487826871055,4.170423805229937,60.8915,2.2085000000000004,36.9
sla,N.51 Pasir Panjang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.93839939409239,46.0616006059076,25.9,69.5,4.6,82.34413223896294,7.2063833192345506,10.184274903404283,0.2652095383982258,,,,,,,92.02011276613648,7.9798872338635025,,,,,75.52120519777237,17.25332000571184,7.22547479651578,60.476400000000005,3.7236,35.8
